event_id,customer_id,event_date,event_month,event_type,mrr,plan_name
EVT013230,CUST0909,2024-01-02,2024-01,Recurring,29,Starter
EVT013231,CUST0909,2024-02-01,2024-02,Recurring,29,Starter
EVT013232,CUST0909,2024-03-02,2024-03,Recurring,29,Starter
EVT013233,CUST0910,2022-07-02,2022-07,New,149,Business
EVT013234,CUST0910,2022-08-01,2022-08,Recurring,149,Business
EVT013235,CUST0910,2022-08-31,2022-08,Recurring,149,Business
EVT013236,CUST0910,2022-09-30,2022-09,Recurring,149,Business
EVT013237,CUST0910,2022-10-30,2022-10,Recurring,149,Business
EVT013238,CUST0910,2022-11-29,2022-11,Recurring,149,Business
EVT013239,CUST0910,2022-12-29,2022-12,Recurring,149,Business
EVT013240,CUST0910,2023-01-28,2023-01,Recurring,149,Business
EVT013241,CUST0910,2023-02-27,2023-02,Recurring,149,Business
EVT013242,CUST0910,2023-03-29,2023-03,Recurring,149,Business
EVT013243,CUST0910,2023-04-28,2023-04,Recurring,149,Business
EVT013244,CUST0910,2023-05-28,2023-05,Recurring,149,Business
EVT013245,CUST0910,2023-06-27,2023-06,Recurring,149,Business
EVT013246,CUST0910,2023-07-27,2023-07,Recurring,149,Business
EVT013247,CUST0910,2023-08-26,2023-08,Recurring,149,Business
EVT013248,CUST0911,2022-04-19,2022-04,New,79,Professional
EVT013249,CUST0911,2022-05-19,2022-05,Recurring,79,Professional
EVT013250,CUST0911,2022-06-18,2022-06,Recurring,79,Professional
EVT013251,CUST0911,2022-07-18,2022-07,Recurring,79,Professional
EVT013252,CUST0911,2022-08-17,2022-08,Recurring,79,Professional
EVT013253,CUST0911,2022-09-16,2022-09,Recurring,79,Professional
EVT013254,CUST0911,2022-10-16,2022-10,Recurring,79,Professional
EVT013255,CUST0911,2022-11-15,2022-11,Recurring,79,Professional
EVT013256,CUST0911,2022-12-15,2022-12,Recurring,79,Professional
EVT013257,CUST0911,2023-01-14,2023-01,Recurring,79,Professional
EVT013258,CUST0911,2023-02-13,2023-02,Recurring,79,Professional
EVT013259,CUST0911,2023-03-15,2023-03,Recurring,79,Professional
EVT013260,CUST0911,2023-04-14,2023-04,Recurring,79,Professional
EVT013261,CUST0911,2023-05-14,2023-05,Recurring,79,Professional
EVT013262,CUST0911,2023-06-13,2023-06,Recurring,79,Professional
EVT013263,CUST0911,2023-07-13,2023-07,Recurring,79,Professional
EVT013264,CUST0911,2023-08-12,2023-08,Recurring,79,Professional
EVT013265,CUST0911,2023-09-11,2023-09,Recurring,79,Professional
EVT013266,CUST0911,2023-10-11,2023-10,Recurring,79,Professional
EVT013267,CUST0911,2023-11-10,2023-11,Recurring,79,Professional
EVT013268,CUST0911,2023-12-10,2023-12,Recurring,79,Professional
EVT013269,CUST0911,2024-01-09,2024-01,Recurring,79,Professional
EVT013270,CUST0911,2024-02-08,2024-02,Recurring,79,Professional
EVT013271,CUST0911,2024-03-09,2024-03,Recurring,79,Professional
EVT013272,CUST0912,2022-07-02,2022-07,New,79,Professional
EVT013273,CUST0912,2022-08-01,2022-08,Recurring,79,Professional
EVT013274,CUST0912,2022-08-31,2022-08,Recurring,79,Professional
EVT013275,CUST0912,2022-09-30,2022-09,Upgrade,149,Professional
EVT013276,CUST0912,2022-10-30,2022-10,Recurring,79,Professional
EVT013277,CUST0912,2022-11-29,2022-11,Recurring,79,Professional
EVT013278,CUST0912,2022-12-29,2022-12,Recurring,79,Professional
EVT013279,CUST0912,2023-01-28,2023-01,Recurring,79,Professional
EVT013280,CUST0912,2023-02-27,2023-02,Downgrade,29,Professional
EVT013281,CUST0912,2023-03-29,2023-03,Recurring,79,Professional
EVT013282,CUST0912,2023-04-28,2023-04,Recurring,79,Professional
EVT013283,CUST0912,2023-05-28,2023-05,Recurring,79,Professional
EVT013284,CUST0912,2023-06-27,2023-06,Recurring,79,Professional
EVT013285,CUST0913,2022-02-05,2022-02,New,79,Professional
EVT013286,CUST0913,2022-03-07,2022-03,Recurring,79,Professional
EVT013287,CUST0913,2022-04-06,2022-04,Recurring,79,Professional
EVT013288,CUST0913,2022-05-06,2022-05,Recurring,79,Professional
EVT013289,CUST0913,2022-06-05,2022-06,Recurring,79,Professional
EVT013290,CUST0913,2022-07-05,2022-07,Recurring,79,Professional
EVT013291,CUST0913,2022-08-04,2022-08,Recurring,79,Professional
EVT013292,CUST0913,2022-09-03,2022-09,Recurring,79,Professional
EVT013293,CUST0913,2022-10-03,2022-10,Recurring,79,Professional
EVT013294,CUST0913,2022-11-02,2022-11,Recurring,79,Professional
EVT013295,CUST0913,2022-12-02,2022-12,Recurring,79,Professional
EVT013296,CUST0913,2023-01-01,2023-01,Recurring,79,Professional
EVT013297,CUST0913,2023-01-31,2023-01,Recurring,79,Professional
EVT013298,CUST0913,2023-03-02,2023-03,Recurring,79,Professional
EVT013299,CUST0913,2023-04-01,2023-04,Recurring,79,Professional
EVT013300,CUST0914,2023-06-01,2023-06,New,79,Professional
EVT013301,CUST0914,2023-07-01,2023-07,Recurring,79,Professional
EVT013302,CUST0914,2023-07-31,2023-07,Recurring,79,Professional
EVT013303,CUST0914,2023-08-30,2023-08,Recurring,79,Professional
EVT013304,CUST0914,2023-09-29,2023-09,Recurring,79,Professional
EVT013305,CUST0914,2023-10-29,2023-10,Recurring,79,Professional
EVT013306,CUST0914,2023-11-28,2023-11,Recurring,79,Professional
EVT013307,CUST0914,2023-12-28,2023-12,Recurring,79,Professional
EVT013308,CUST0914,2024-01-27,2024-01,Recurring,79,Professional
EVT013309,CUST0914,2024-02-26,2024-02,Recurring,79,Professional
EVT013310,CUST0914,2024-03-27,2024-03,Recurring,79,Professional
EVT013311,CUST0915,2022-03-12,2022-03,New,79,Professional
EVT013312,CUST0915,2022-04-11,2022-04,Recurring,79,Professional
EVT013313,CUST0916,2023-02-01,2023-02,New,29,Starter
EVT013314,CUST0916,2023-03-03,2023-03,Recurring,29,Starter
EVT013315,CUST0916,2023-04-02,2023-04,Recurring,29,Starter
EVT013316,CUST0916,2023-05-02,2023-05,Recurring,29,Starter
EVT013317,CUST0916,2023-06-01,2023-06,Recurring,29,Starter
EVT013318,CUST0916,2023-07-01,2023-07,Recurring,29,Starter
EVT013319,CUST0916,2023-07-31,2023-07,Recurring,29,Starter
EVT013320,CUST0916,2023-08-30,2023-08,Recurring,29,Starter
EVT013321,CUST0916,2023-09-29,2023-09,Recurring,29,Starter
EVT013322,CUST0916,2023-10-29,2023-10,Recurring,29,Starter
EVT013323,CUST0916,2023-11-28,2023-11,Recurring,29,Starter
EVT013324,CUST0916,2023-12-28,2023-12,Recurring,29,Starter
EVT013325,CUST0916,2024-01-27,2024-01,Recurring,29,Starter
EVT013326,CUST0916,2024-02-26,2024-02,Recurring,29,Starter
EVT013327,CUST0916,2024-03-27,2024-03,Recurring,29,Starter
EVT013328,CUST0917,2022-05-28,2022-05,New,29,Starter
EVT013329,CUST0917,2022-06-27,2022-06,Recurring,29,Starter
EVT013330,CUST0917,2022-07-27,2022-07,Recurring,29,Starter
EVT013331,CUST0917,2022-08-26,2022-08,Recurring,29,Starter
EVT013332,CUST0917,2022-09-25,2022-09,Recurring,29,Starter
EVT013333,CUST0917,2022-10-25,2022-10,Recurring,29,Starter
EVT013334,CUST0917,2022-11-24,2022-11,Recurring,29,Starter
EVT013335,CUST0917,2022-12-24,2022-12,Recurring,29,Starter
EVT013336,CUST0917,2023-01-23,2023-01,Recurring,29,Starter
EVT013337,CUST0917,2023-02-22,2023-02,Recurring,29,Starter
EVT013338,CUST0917,2023-03-24,2023-03,Recurring,29,Starter
EVT013339,CUST0917,2023-04-23,2023-04,Recurring,29,Starter
EVT013340,CUST0917,2023-05-23,2023-05,Recurring,29,Starter
EVT013341,CUST0917,2023-06-22,2023-06,Recurring,29,Starter
EVT013342,CUST0917,2023-07-22,2023-07,Recurring,29,Starter
EVT013343,CUST0918,2022-12-21,2022-12,New,79,Professional
EVT013344,CUST0918,2023-01-20,2023-01,Recurring,79,Professional
EVT013345,CUST0918,2023-02-19,2023-02,Recurring,79,Professional
EVT013346,CUST0918,2023-03-21,2023-03,Recurring,79,Professional
EVT013347,CUST0918,2023-04-20,2023-04,Recurring,79,Professional
EVT013348,CUST0918,2023-05-20,2023-05,Recurring,79,Professional
EVT013349,CUST0918,2023-06-19,2023-06,Recurring,79,Professional
EVT013350,CUST0918,2023-07-19,2023-07,Recurring,79,Professional
EVT013351,CUST0918,2023-08-18,2023-08,Downgrade,29,Professional
EVT013352,CUST0918,2023-09-17,2023-09,Recurring,79,Professional
EVT013353,CUST0918,2023-10-17,2023-10,Recurring,79,Professional
EVT013354,CUST0918,2023-11-16,2023-11,Recurring,79,Professional
EVT013355,CUST0918,2023-12-16,2023-12,Recurring,79,Professional
EVT013356,CUST0918,2024-01-15,2024-01,Recurring,79,Professional
EVT013357,CUST0918,2024-02-14,2024-02,Recurring,79,Professional
EVT013358,CUST0918,2024-03-15,2024-03,Recurring,79,Professional
EVT013359,CUST0919,2022-01-21,2022-01,New,79,Professional
EVT013360,CUST0919,2022-02-20,2022-02,Recurring,79,Professional
EVT013361,CUST0919,2022-03-22,2022-03,Recurring,79,Professional
EVT013362,CUST0919,2022-04-21,2022-04,Recurring,79,Professional
EVT013363,CUST0919,2022-05-21,2022-05,Recurring,79,Professional
EVT013364,CUST0919,2022-06-20,2022-06,Recurring,79,Professional
EVT013365,CUST0919,2022-07-20,2022-07,Recurring,79,Professional
EVT013366,CUST0919,2022-08-19,2022-08,Recurring,79,Professional
EVT013367,CUST0919,2022-09-18,2022-09,Recurring,79,Professional
EVT013368,CUST0919,2022-10-18,2022-10,Recurring,79,Professional
EVT013369,CUST0919,2022-11-17,2022-11,Recurring,79,Professional
EVT013370,CUST0919,2022-12-17,2022-12,Recurring,79,Professional
EVT013371,CUST0919,2023-01-16,2023-01,Recurring,79,Professional
EVT013372,CUST0919,2023-02-15,2023-02,Recurring,79,Professional
EVT013373,CUST0919,2023-03-17,2023-03,Recurring,79,Professional
EVT013374,CUST0919,2023-04-16,2023-04,Recurring,79,Professional
EVT013375,CUST0919,2023-05-16,2023-05,Recurring,79,Professional
EVT013376,CUST0919,2023-06-15,2023-06,Recurring,79,Professional
EVT013377,CUST0919,2023-07-15,2023-07,Recurring,79,Professional
EVT013378,CUST0919,2023-08-14,2023-08,Recurring,79,Professional
EVT013379,CUST0919,2023-09-13,2023-09,Recurring,79,Professional
EVT013380,CUST0919,2023-10-13,2023-10,Recurring,79,Professional
EVT013381,CUST0919,2023-11-12,2023-11,Recurring,79,Professional
EVT013382,CUST0919,2023-12-12,2023-12,Recurring,79,Professional
EVT013383,CUST0919,2024-01-11,2024-01,Recurring,79,Professional
EVT013384,CUST0919,2024-02-10,2024-02,Recurring,79,Professional
EVT013385,CUST0919,2024-03-11,2024-03,Recurring,79,Professional
EVT013386,CUST0920,2022-03-07,2022-03,New,79,Professional
EVT013387,CUST0920,2022-04-06,2022-04,Recurring,79,Professional
EVT013388,CUST0920,2022-05-06,2022-05,Recurring,79,Professional
EVT013389,CUST0920,2022-06-05,2022-06,Recurring,79,Professional
EVT013390,CUST0920,2022-07-05,2022-07,Recurring,79,Professional
EVT013391,CUST0920,2022-08-04,2022-08,Recurring,79,Professional
EVT013392,CUST0920,2022-09-03,2022-09,Recurring,79,Professional
EVT013393,CUST0920,2022-10-03,2022-10,Downgrade,29,Professional
EVT013394,CUST0920,2022-11-02,2022-11,Recurring,79,Professional
EVT013395,CUST0920,2022-12-02,2022-12,Recurring,79,Professional
EVT013396,CUST0920,2023-01-01,2023-01,Recurring,79,Professional
EVT013397,CUST0920,2023-01-31,2023-01,Recurring,79,Professional
EVT013398,CUST0920,2023-03-02,2023-03,Recurring,79,Professional
EVT013399,CUST0920,2023-04-01,2023-04,Recurring,79,Professional
EVT013400,CUST0920,2023-05-01,2023-05,Recurring,79,Professional
EVT013401,CUST0920,2023-05-31,2023-05,Recurring,79,Professional
EVT013402,CUST0920,2023-06-30,2023-06,Recurring,79,Professional
EVT013403,CUST0920,2023-07-30,2023-07,Recurring,79,Professional
EVT013404,CUST0920,2023-08-29,2023-08,Recurring,79,Professional
EVT013405,CUST0920,2023-09-28,2023-09,Recurring,79,Professional
EVT013406,CUST0920,2023-10-28,2023-10,Recurring,79,Professional
EVT013407,CUST0920,2023-11-27,2023-11,Recurring,79,Professional
EVT013408,CUST0920,2023-12-27,2023-12,Recurring,79,Professional
EVT013409,CUST0920,2024-01-26,2024-01,Recurring,79,Professional
EVT013410,CUST0920,2024-02-25,2024-02,Recurring,79,Professional
EVT013411,CUST0920,2024-03-26,2024-03,Recurring,79,Professional
EVT013412,CUST0921,2023-01-14,2023-01,New,29,Starter
EVT013413,CUST0921,2023-02-13,2023-02,Recurring,29,Starter
EVT013414,CUST0921,2023-03-15,2023-03,Recurring,29,Starter
EVT013415,CUST0921,2023-04-14,2023-04,Recurring,29,Starter
EVT013416,CUST0921,2023-05-14,2023-05,Recurring,29,Starter
EVT013417,CUST0921,2023-06-13,2023-06,Recurring,29,Starter
EVT013418,CUST0921,2023-07-13,2023-07,Recurring,29,Starter
EVT013419,CUST0921,2023-08-12,2023-08,Recurring,29,Starter
EVT013420,CUST0921,2023-09-11,2023-09,Recurring,29,Starter
EVT013421,CUST0921,2023-10-11,2023-10,Recurring,29,Starter
EVT013422,CUST0921,2023-11-10,2023-11,Recurring,29,Starter
EVT013423,CUST0921,2023-12-10,2023-12,Recurring,29,Starter
EVT013424,CUST0921,2024-01-09,2024-01,Recurring,29,Starter
EVT013425,CUST0921,2024-02-08,2024-02,Recurring,29,Starter
EVT013426,CUST0921,2024-03-09,2024-03,Recurring,29,Starter
EVT013427,CUST0922,2022-01-05,2022-01,New,149,Business
EVT013428,CUST0922,2022-02-04,2022-02,Recurring,149,Business
EVT013429,CUST0922,2022-03-06,2022-03,Recurring,149,Business
EVT013430,CUST0922,2022-04-05,2022-04,Recurring,149,Business
EVT013431,CUST0922,2022-05-05,2022-05,Recurring,149,Business
EVT013432,CUST0922,2022-06-04,2022-06,Recurring,149,Business
EVT013433,CUST0922,2022-07-04,2022-07,Recurring,149,Business
EVT013434,CUST0922,2022-08-03,2022-08,Recurring,149,Business
EVT013435,CUST0922,2022-09-02,2022-09,Recurring,149,Business
EVT013436,CUST0923,2023-02-04,2023-02,New,29,Starter
EVT013437,CUST0923,2023-03-06,2023-03,Recurring,29,Starter
EVT013438,CUST0923,2023-04-05,2023-04,Recurring,29,Starter
EVT013439,CUST0923,2023-05-05,2023-05,Recurring,29,Starter
EVT013440,CUST0923,2023-06-04,2023-06,Recurring,29,Starter
EVT013441,CUST0923,2023-07-04,2023-07,Recurring,29,Starter
EVT013442,CUST0923,2023-08-03,2023-08,Recurring,29,Starter
EVT013443,CUST0923,2023-09-02,2023-09,Recurring,29,Starter
EVT013444,CUST0923,2023-10-02,2023-10,Upgrade,79,Starter
EVT013445,CUST0923,2023-11-01,2023-11,Recurring,29,Starter
EVT013446,CUST0923,2023-12-01,2023-12,Recurring,29,Starter
EVT013447,CUST0923,2023-12-31,2023-12,Recurring,29,Starter
EVT013448,CUST0923,2024-01-30,2024-01,Recurring,29,Starter
EVT013449,CUST0924,2022-04-27,2022-04,New,79,Professional
EVT013450,CUST0924,2022-05-27,2022-05,Recurring,79,Professional
EVT013451,CUST0924,2022-06-26,2022-06,Recurring,79,Professional
EVT013452,CUST0924,2022-07-26,2022-07,Recurring,79,Professional
EVT013453,CUST0924,2022-08-25,2022-08,Upgrade,149,Professional
EVT013454,CUST0924,2022-09-24,2022-09,Recurring,79,Professional
EVT013455,CUST0924,2022-10-24,2022-10,Recurring,79,Professional
EVT013456,CUST0924,2022-11-23,2022-11,Recurring,79,Professional
EVT013457,CUST0924,2022-12-23,2022-12,Recurring,79,Professional
EVT013458,CUST0924,2023-01-22,2023-01,Recurring,79,Professional
EVT013459,CUST0924,2023-02-21,2023-02,Recurring,79,Professional
EVT013460,CUST0924,2023-03-23,2023-03,Recurring,79,Professional
EVT013461,CUST0924,2023-04-22,2023-04,Recurring,79,Professional
EVT013462,CUST0924,2023-05-22,2023-05,Recurring,79,Professional
EVT013463,CUST0924,2023-06-21,2023-06,Recurring,79,Professional
EVT013464,CUST0924,2023-07-21,2023-07,Recurring,79,Professional
EVT013465,CUST0924,2023-08-20,2023-08,Recurring,79,Professional
EVT013466,CUST0924,2023-09-19,2023-09,Recurring,79,Professional
EVT013467,CUST0924,2023-10-19,2023-10,Recurring,79,Professional
EVT013468,CUST0924,2023-11-18,2023-11,Recurring,79,Professional
EVT013469,CUST0924,2023-12-18,2023-12,Recurring,79,Professional
EVT013470,CUST0924,2024-01-17,2024-01,Recurring,79,Professional
EVT013471,CUST0924,2024-02-16,2024-02,Recurring,79,Professional
EVT013472,CUST0924,2024-03-17,2024-03,Recurring,79,Professional
EVT013473,CUST0925,2022-06-14,2022-06,New,29,Starter
EVT013474,CUST0925,2022-07-14,2022-07,Recurring,29,Starter
EVT013475,CUST0925,2022-08-13,2022-08,Recurring,29,Starter
EVT013476,CUST0925,2022-09-12,2022-09,Recurring,29,Starter
EVT013477,CUST0925,2022-10-12,2022-10,Recurring,29,Starter
EVT013478,CUST0925,2022-11-11,2022-11,Recurring,29,Starter
EVT013479,CUST0925,2022-12-11,2022-12,Recurring,29,Starter
EVT013480,CUST0925,2023-01-10,2023-01,Recurring,29,Starter
EVT013481,CUST0925,2023-02-09,2023-02,Recurring,29,Starter
EVT013482,CUST0925,2023-03-11,2023-03,Recurring,29,Starter
EVT013483,CUST0925,2023-04-10,2023-04,Recurring,29,Starter
EVT013484,CUST0925,2023-05-10,2023-05,Recurring,29,Starter
EVT013485,CUST0925,2023-06-09,2023-06,Recurring,29,Starter
EVT013486,CUST0925,2023-07-09,2023-07,Recurring,29,Starter
EVT013487,CUST0925,2023-08-08,2023-08,Recurring,29,Starter
EVT013488,CUST0925,2023-09-07,2023-09,Recurring,29,Starter
EVT013489,CUST0925,2023-10-07,2023-10,Recurring,29,Starter
EVT013490,CUST0925,2023-11-06,2023-11,Recurring,29,Starter
EVT013491,CUST0925,2023-12-06,2023-12,Recurring,29,Starter
EVT013492,CUST0925,2024-01-05,2024-01,Recurring,29,Starter
EVT013493,CUST0925,2024-02-04,2024-02,Recurring,29,Starter
EVT013494,CUST0925,2024-03-05,2024-03,Recurring,29,Starter
EVT013495,CUST0926,2022-10-31,2022-10,New,79,Professional
EVT013496,CUST0926,2022-11-30,2022-11,Recurring,79,Professional
EVT013497,CUST0926,2022-12-30,2022-12,Recurring,79,Professional
EVT013498,CUST0926,2023-01-29,2023-01,Recurring,79,Professional
EVT013499,CUST0926,2023-02-28,2023-02,Recurring,79,Professional
EVT013500,CUST0926,2023-03-30,2023-03,Recurring,79,Professional
EVT013501,CUST0926,2023-04-29,2023-04,Recurring,79,Professional
EVT013502,CUST0926,2023-05-29,2023-05,Recurring,79,Professional
EVT013503,CUST0926,2023-06-28,2023-06,Recurring,79,Professional
EVT013504,CUST0926,2023-07-28,2023-07,Recurring,79,Professional
EVT013505,CUST0926,2023-08-27,2023-08,Recurring,79,Professional
EVT013506,CUST0926,2023-09-26,2023-09,Recurring,79,Professional
EVT013507,CUST0926,2023-10-26,2023-10,Recurring,79,Professional
EVT013508,CUST0926,2023-11-25,2023-11,Recurring,79,Professional
EVT013509,CUST0926,2023-12-25,2023-12,Recurring,79,Professional
EVT013510,CUST0926,2024-01-24,2024-01,Recurring,79,Professional
EVT013511,CUST0926,2024-02-23,2024-02,Recurring,79,Professional
EVT013512,CUST0926,2024-03-24,2024-03,Recurring,79,Professional
EVT013513,CUST0927,2022-01-03,2022-01,New,29,Starter
EVT013514,CUST0927,2022-02-02,2022-02,Recurring,29,Starter
EVT013515,CUST0927,2022-03-04,2022-03,Recurring,29,Starter
EVT013516,CUST0927,2022-04-03,2022-04,Recurring,29,Starter
EVT013517,CUST0927,2022-05-03,2022-05,Recurring,29,Starter
EVT013518,CUST0927,2022-06-02,2022-06,Recurring,29,Starter
EVT013519,CUST0927,2022-07-02,2022-07,Recurring,29,Starter
EVT013520,CUST0927,2022-08-01,2022-08,Recurring,29,Starter
EVT013521,CUST0927,2022-08-31,2022-08,Recurring,29,Starter
EVT013522,CUST0927,2022-09-30,2022-09,Recurring,29,Starter
EVT013523,CUST0927,2022-10-30,2022-10,Recurring,29,Starter
EVT013524,CUST0927,2022-11-29,2022-11,Recurring,29,Starter
EVT013525,CUST0927,2022-12-29,2022-12,Recurring,29,Starter
EVT013526,CUST0927,2023-01-28,2023-01,Recurring,29,Starter
EVT013527,CUST0927,2023-02-27,2023-02,Recurring,29,Starter
EVT013528,CUST0927,2023-03-29,2023-03,Recurring,29,Starter
EVT013529,CUST0927,2023-04-28,2023-04,Recurring,29,Starter
EVT013530,CUST0927,2023-05-28,2023-05,Recurring,29,Starter
EVT013531,CUST0927,2023-06-27,2023-06,Recurring,29,Starter
EVT013532,CUST0927,2023-07-27,2023-07,Recurring,29,Starter
EVT013533,CUST0927,2023-08-26,2023-08,Recurring,29,Starter
EVT013534,CUST0927,2023-09-25,2023-09,Recurring,29,Starter
EVT013535,CUST0927,2023-10-25,2023-10,Recurring,29,Starter
EVT013536,CUST0927,2023-11-24,2023-11,Recurring,29,Starter
EVT013537,CUST0927,2023-12-24,2023-12,Recurring,29,Starter
EVT013538,CUST0927,2024-01-23,2024-01,Recurring,29,Starter
EVT013539,CUST0927,2024-02-22,2024-02,Recurring,29,Starter
EVT013540,CUST0927,2024-03-23,2024-03,Recurring,29,Starter
EVT013541,CUST0928,2023-09-09,2023-09,New,149,Business
EVT013542,CUST0928,2023-10-09,2023-10,Recurring,149,Business
EVT013543,CUST0928,2023-11-08,2023-11,Recurring,149,Business
EVT013544,CUST0928,2023-12-08,2023-12,Upgrade,299,Business
EVT013545,CUST0928,2024-01-07,2024-01,Recurring,149,Business
EVT013546,CUST0928,2024-02-06,2024-02,Recurring,149,Business
EVT013547,CUST0929,2022-10-22,2022-10,New,29,Starter
EVT013548,CUST0929,2022-11-21,2022-11,Recurring,29,Starter
EVT013549,CUST0929,2022-12-21,2022-12,Recurring,29,Starter
EVT013550,CUST0929,2023-01-20,2023-01,Recurring,29,Starter
EVT013551,CUST0929,2023-02-19,2023-02,Recurring,29,Starter
